comparison,algorithm,scope,n,events,core_model,extended_model,weight_variable,strategy,threshold_probability,net_benefit,bootstrap_se,ci_lower,ci_upper,valid_replicates,ci_level,ci_method
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.18,0.0304071095445043,0.0014847852408466,0.0275358502678381,0.0333173714568656,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.18,-0.1120781643213457,0.0027207173168518,-0.1175153836301352,-0.1069929505609784,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.18,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.19,0.0275128399574136,0.0014788206708705,0.0246816341072047,0.0303381957197588,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.19,0.0013942394023294,0.0005393342024011,0.0003559502876634,0.0024519802110226,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.19,0.0289070793597431,0.0014790006890494,0.0260521454583128,0.0317212280544257,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.19,-0.1258075243746957,0.002754306419529,-0.1313118698477912,-0.1206595301975337,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.19,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.2,0.0259912727267534,0.0014320449659648,0.0232226209189868,0.0287595733988972,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.2,0.0011978293595349,0.0005527297067169,9.943225674011066e-05,0.0022685756723342,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.2,0.0271891020862884,0.0014118049567817,0.024438425837562,0.0299324034904869,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.2,-0.1398801184293794,0.0027887352497731,-0.1454532682208887,-0.1346677743250028,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.2,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.21,0.0247736331427431,0.0013981267612735,0.0221156457933932,0.0275341332759666,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.21,0.0008177372973375,0.0006109415659772,-0.0003729169974456,0.0020099203821706,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.21,0.0255913704400806,0.0013988066299729,0.02289556706932,0.0282577793441745,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.21,-0.1543089806879791,0.0028240356959727,-0.1599526766793809,-0.1490306575443067,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.21,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.22,0.0233138042353726,0.0013652594722385,0.0206962245105781,0.0260315833692799,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.22,0.0011882857637397,0.0005231613677069,0.000178914759614,0.0021732097055977,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.22,0.0245020899991124,0.0014267713477735,0.0216795114736605,0.027257977282372,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.22,-0.1691078137737224,0.0028602412818186,-0.174823864841937,-0.1637618198205158,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.22,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.23,0.0221519237033989,0.0013186285366145,0.0195113181321433,0.0247680492904702,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.23,0.0010668520810837,0.0005058700062397,5.347027068029765e-05,0.0020353012887545,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.23,0.0232187757844827,0.0014014554667971,0.0204528548040189,0.0259206226060737,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.23,-0.1842910321344201,0.0028973872724915,-0.1900813176320921,-0.1788756096883147,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.23,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.24,0.0205106400198503,0.001314168216081,0.0179803171733911,0.0231333056544441,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.24,0.0008432707066464,0.0005186992835583,-0.0002193451603947,0.0018771839054057,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.24,0.0213539107264968,0.0013056096230976,0.0187991775468768,0.023841836920447,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.24,-0.1998738088730309,0.0029355107892348,-0.2057402823377775,-0.194387130868424,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.24,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.25,0.0190777494906603,0.0013145662417056,0.0165215341936218,0.0216797901615364,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.25,0.0008700940266337,0.0005707554854764,-0.0002448088427943,0.0020160083400499,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.25,0.019947843517294,0.0013419359931829,0.0173285732556124,0.0224987442141941,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.25,-0.2158721263246713,0.0029746509330913,-0.2218168194356145,-0.2103122926133364,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.25,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.26,0.0182975977197771,0.0012956474194599,0.0157232128641569,0.0208062837813415,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.26,0.0007659305631879,0.0006192707370904,-0.0004025988517283,0.0019999236015757,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.26,0.019063528282965,0.0013197897078752,0.0164575872720357,0.021626900660628,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.26,-0.2323028307344642,0.0030148489186736,-0.2383278575360958,-0.2266678641351383,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.26,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.27,0.0165911655614498,0.0012473432540724,0.0141298840204679,0.0189699824603691,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.27,0.0016914519572108,0.0005440688401307,0.000616605397429,0.0027717392497049,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.27,0.0182826175186607,0.0013334038811669,0.0155647228640393,0.0208057480248938,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.27,-0.2491836914294569,0.0030561482189294,-0.2552912528448094,-0.2434715335068525,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.27,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.28,0.0154342428403991,0.0012490246323604,0.0129267387740315,0.0178112120784657,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.28,0.0020763683233001,0.0005740061287398,0.0010374079346377,0.003225714685525,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.28,0.0175106111636992,0.0013005359436997,0.0149215841849236,0.0199614859247225,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.28,-0.2665334649215327,0.0030985947219701,-0.2727258535787652,-0.2607419714722255,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.28,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.29,0.014234446675854,0.0012155872854144,0.0118338040098578,0.0165501315138029,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.29,0.002122807927605,0.0006189104360384,0.0009240207612458,0.003425572073317,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.29,0.016357254603459,0.0011942435847583,0.0140090994561354,0.0186156387040036,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.29,-0.2843719644274697,0.0031422369011528,-0.2906515698263534,-0.2784989006478905,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.29,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.3,0.0133292115538298,0.0011816414207554,0.0109732015200202,0.0155841924996658,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.3,0.0017603425781635,0.0006495836897118,0.0004740606091898,0.0030456611671863,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.3,0.0150895541319934,0.0011371486438816,0.0128778037896445,0.01720904480228,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.3,-0.3027201353478622,0.0031871259997407,-0.3090894493953013,-0.2967631706571462,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.3,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
