target_population,comparison_sample,model,model_label,algorithm,cycle,n,events,weight_variable,classification_threshold,classification_threshold_type,survey_weighted_AUROC,survey_weighted_PR_AUC,unweighted_AUROC,unweighted_PR_AUC,weighted_Brier,weighted_log_loss,unweighted_Brier,unweighted_log_loss,calibration_intercept,calibration_slope,observed_expected_ratio,weighted_observed_prevalence,weighted_mean_predicted_probability,calibration_in_the_large,sensitivity,specificity,PPV,NPV,F1
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2005-2006,4448,533,combined_mec_weight,0.09831517934799194,training_weighted_youden,0.8516758730206834,0.41294186406096806,0.8462650267528316,0.44271162160199756,0.06549828583828234,0.2266172172534252,0.08402129262685776,0.2772197393411175,0.34685117913925934,1.0914968830926814,1.1441431173980503,0.08958365355321198,0.07829759423535963,0.14697637044149436,0.8123827392120075,0.7381864623243933,0.29698216735253774,0.9665551839464883,0.43495730788548476
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.8386534988237614,0.3859267355888998,0.8331418609967993,0.4064615722044798,0.07091801375740521,0.24441736116206406,0.08494150638580322,0.2816153974002564,0.1921354518804818,1.0130147394699711,1.1351446942759509,0.09510242853600952,0.08378000532933852,0.13919487485245563,0.14814814814814814,0.9858024691358025,0.5818181818181818,0.8966872543514879,0.23616236162361623
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2005-2006,1836,216,combined_fasting_weight,0.09824226051568985,training_weighted_youden,0.8386534988237614,0.3859267355888998,0.8331418609967993,0.4064615722044798,0.07091801375740521,0.24441736116206406,0.08494150638580322,0.2816153974002564,0.1921354518804818,1.0130147394699711,1.1351446942759509,0.09510242853600952,0.08378000532933852,0.13919487485245563,0.8055555555555556,0.7030864197530864,0.26564885496183205,0.9644369178662151,0.3995407577497129
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.8386534988237614,0.3859267355888998,0.8331418609967993,0.4064615722044798,0.07091801375740521,0.24441736116206406,0.08494150638580322,0.2816153974002564,0.1921354518804818,1.0130147394699711,1.1351446942759509,0.09510242853600952,0.08378000532933852,0.13919487485245563,0.14814814814814814,0.9858024691358025,0.5818181818181818,0.8966872543514879,0.23616236162361623
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2005-2006,1836,216,combined_fasting_weight,0.09824226051568985,training_weighted_youden,0.8386534988237614,0.3859267355888998,0.8331418609967993,0.4064615722044798,0.07091801375740521,0.24441736116206406,0.08494150638580322,0.2816153974002564,0.1921354518804818,1.0130147394699711,1.1351446942759509,0.09510242853600952,0.08378000532933852,0.13919487485245563,0.8055555555555556,0.7030864197530864,0.26564885496183205,0.9644369178662151,0.3995407577497129
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8545522947210279,0.42844105488301637,0.8520248526976871,0.45888670014861727,0.06391578176436356,0.2233000834173516,0.08175763487815857,0.27213912407001656,0.14200625002932118,1.001587803436945,1.1064738969373629,0.08958365355321198,0.08096318747434787,0.11060244983494627,0.1951219512195122,0.9828863346104726,0.6081871345029239,0.8996960486322189,0.29545454545454547
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2005-2006,4448,533,combined_mec_weight,0.09162670373916626,training_weighted_youden,0.8545522947210279,0.42844105488301637,0.8520248526976871,0.45888670014861727,0.06391578176436356,0.2233000834173516,0.08175763487815857,0.27213912407001656,0.14200625002932118,1.001587803436945,1.1064738969373629,0.08958365355321198,0.08096318747434787,0.11060244983494627,0.8292682926829268,0.7251596424010217,0.29117259552042163,0.9689419795221843,0.43100926377376886
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.8431349979992211,0.398030139039729,0.8352480566986737,0.4135539237817098,0.07052771596839477,0.24210581160348923,0.08487051725387573,0.2802376328167806,0.13704992759804951,0.9832916043898109,1.1319193564952088,0.09510242853600952,0.08401873153797601,0.13608889599413176,0.16203703703703703,0.987037037037037,0.625,0.898314606741573,0.25735294117647056
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2005-2006,1836,216,combined_fasting_weight,0.10122106969356537,training_weighted_youden,0.8431349979992211,0.398030139039729,0.8352480566986737,0.4135539237817098,0.07052771596839477,0.24210581160348923,0.08487051725387573,0.2802376328167806,0.13704992759804951,0.9832916043898109,1.1319193564952088,0.09510242853600952,0.08401873153797601,0.13608889599413176,0.8148148148148148,0.721604938271605,0.2807017543859649,0.9669148056244831,0.4175563463819691
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8535838581441072,0.41404936556212046,0.8476749117623803,0.4422873946170027,0.06530349145369138,0.22584034458052907,0.0838657096028328,0.27662295188852853,0.3730682343233708,1.102883404093243,1.1476660888244565,0.08958365355321198,0.07805724541793481,0.15031150707153174,0.1125703564727955,0.9923371647509579,0.6666666666666666,0.8914639743001377,0.1926163723916533
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2005-2006,4448,533,combined_mec_weight,0.08740578591823578,training_weighted_youden,0.8535838581441072,0.41404936556212046,0.8476749117623803,0.4422873946170027,0.06530349145369138,0.22584034458052907,0.0838657096028328,0.27662295188852853,0.3730682343233708,1.102883404093243,1.1476660888244565,0.08958365355321198,0.07805724541793481,0.15031150707153174,0.8330206378986866,0.7080459770114943,0.27977315689981097,0.9688919958056623,0.4188679245283019
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.8496826741029517,0.4442129745947721,0.8470821902149063,0.46899281572309537,0.06808584405369217,0.23576989867285642,0.08148098737001419,0.2711535617921021,0.21813271135058246,1.0448695009812812,1.106151108708178,0.09510242853600952,0.0859759826549152,0.11092161178602522,0.18055555555555555,0.9858024691358025,0.6290322580645161,0.9002254791431793,0.2805755395683453
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2005-2006,1836,216,combined_fasting_weight,0.1017952635884285,training_weighted_youden,0.8496826741029517,0.4442129745947721,0.8470821902149063,0.46899281572309537,0.06808584405369217,0.23576989867285642,0.08148098737001419,0.2711535617921021,0.21813271135058246,1.0448695009812812,1.106151108708178,0.09510242853600952,0.0859759826549152,0.11092161178602522,0.8055555555555556,0.7185185185185186,0.2761904761904762,0.9651741293532339,0.41134751773049644
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8613864692584591,0.40403702387047774,0.8356376208985977,0.410878461770061,0.0628536873608557,0.21665275913532178,0.08579668402671814,0.28263033794891007,0.22120835055288243,1.1048125515694465,1.0312421764092652,0.08628613626099402,0.08367203963809754,0.033620944975790046,0.103397341211226,0.9899436846339501,0.5833333333333334,0.8902152287936336,0.17565872020075282
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2007-2008,5649,677,combined_mec_weight,0.09762994199991226,training_weighted_youden,0.8613864692584591,0.40403702387047774,0.8356376208985977,0.410878461770061,0.0628536873608557,0.21665275913532178,0.08579668402671814,0.28263033794891007,0.22120835055288243,1.1048125515694465,1.0312421764092652,0.08628613626099402,0.08367203963809754,0.033620944975790046,0.8168389955686853,0.6926790024135157,0.2657376261412782,0.9652466367713004,0.401015228426396
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8652230821015916,0.40464273149655333,0.8308321132259638,0.4033463067841523,0.06470367220514205,0.221119629545892,0.08867663890123367,0.29147917606731066,0.195759776935215,1.0888872147794069,1.0327513465042326,0.08956343919074473,0.08672313959590433,0.035341306599673494,0.1423611111111111,0.9834065397755003,0.5466666666666666,0.8908045977011494,0.22589531680440766
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2007-2008,2337,288,combined_fasting_weight,0.10559011995792389,training_weighted_youden,0.8652230821015916,0.40464273149655333,0.8308321132259638,0.4033463067841523,0.06470367220514205,0.221119629545892,0.08867663890123367,0.29147917606731066,0.195759776935215,1.0888872147794069,1.0327513465042326,0.08956343919074473,0.08672313959590433,0.035341306599673494,0.78125,0.7081503172279161,0.2733900364520049,0.9583883751651255,0.40504050405040504
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8652230821015916,0.40464273149655333,0.8308321132259638,0.4033463067841523,0.06470367220514205,0.221119629545892,0.08867663890123367,0.29147917606731066,0.195759776935215,1.0888872147794069,1.0327513465042326,0.08956343919074473,0.08672313959590433,0.035341306599673494,0.1423611111111111,0.9834065397755003,0.5466666666666666,0.8908045977011494,0.22589531680440766
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2007-2008,2337,288,combined_fasting_weight,0.10559011995792389,training_weighted_youden,0.8652230821015916,0.40464273149655333,0.8308321132259638,0.4033463067841523,0.06470367220514205,0.221119629545892,0.08867663890123367,0.29147917606731066,0.195759776935215,1.0888872147794069,1.0327513465042326,0.08956343919074473,0.08672313959590433,0.035341306599673494,0.78125,0.7081503172279161,0.2733900364520049,0.9583883751651255,0.40504050405040504
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8630897335726685,0.4246328299297535,0.840085275177627,0.4320465825535835,0.06197057011794443,0.21470765992062096,0.0843823179602623,0.279227542752,0.22549471001503674,1.1037839745926608,1.0346561343319494,0.08628613626099402,0.08339595484707268,0.03722725635986457,0.1432791728212703,0.9871279163314561,0.6024844720496895,0.8943148688046647,0.2315035799522673
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2007-2008,5649,677,combined_mec_weight,0.09905826300382614,training_weighted_youden,0.8630897335726685,0.4246328299297535,0.840085275177627,0.4320465825535835,0.06197057011794443,0.21470765992062096,0.0843823179602623,0.279227542752,0.22549471001503674,1.1037839745926608,1.0346561343319494,0.08628613626099402,0.08339595484707268,0.03722725635986457,0.8153618906942393,0.7049477071600966,0.27340267459138184,0.9655647382920111,0.4094955489614243
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.869683756612214,0.40228992509408157,0.8342670543896752,0.4016174896360419,0.06461000758671293,0.21964594755045183,0.08848533779382706,0.2898225489745172,0.2357959891085224,1.1096677919054003,1.0362610978305609,0.08956343919074473,0.08642941376285193,0.03905555832422536,0.1284722222222222,0.9819424109321621,0.5,0.8890852850198852,0.2044198895027624
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2007-2008,2337,288,combined_fasting_weight,0.09701858460903168,training_weighted_youden,0.869683756612214,0.40228992509408157,0.8342670543896752,0.4016174896360419,0.06461000758671293,0.21964594755045183,0.08848533779382706,0.2898225489745172,0.2357959891085224,1.1096677919054003,1.0362610978305609,0.08956343919074473,0.08642941376285193,0.03905555832422536,0.8125,0.6822840409956076,0.26440677966101694,0.9628099173553719,0.3989769820971867
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.861145253226052,0.4129318151573701,0.8366364194882776,0.421098008013395,0.06267696272413681,0.21646574628989426,0.08538941293954849,0.28181943749973076,0.24338812613477454,1.109888577770883,1.040071952550744,0.08628613626099402,0.08296169899532428,0.04292167194086849,0.11669128508124077,0.9903459372485921,0.6220472440944882,0.8917059036580949,0.1965174129353234
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2007-2008,5649,677,combined_mec_weight,0.09867678582668304,training_weighted_youden,0.861145253226052,0.4129318151573701,0.8366364194882776,0.421098008013395,0.06267696272413681,0.21646574628989426,0.08538941293954849,0.28181943749973076,0.24338812613477454,1.109888577770883,1.040071952550744,0.08628613626099402,0.08296169899532428,0.04292167194086849,0.8094534711964549,0.6979082864038616,0.2673170731707317,0.964156710197277,0.40190685735240195
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8726525292995277,0.4294802535897608,0.8414351851851853,0.43722986207684184,0.06330316440806498,0.21630441506501175,0.08605341613292694,0.2836053729532791,0.2527511114321326,1.1068823253089337,1.0514673338972902,0.08956343919074473,0.0851794785281399,0.05499032249592073,0.15625,0.984382625671059,0.5844155844155844,0.8924778761061947,0.2465753424657534
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2007-2008,2337,288,combined_fasting_weight,0.11203259229660034,training_weighted_youden,0.8726525292995277,0.4294802535897608,0.8414351851851853,0.43722986207684184,0.06330316440806498,0.21630441506501175,0.08605341613292694,0.2836053729532791,0.2527511114321326,1.1068823253089337,1.0514673338972902,0.08956343919074473,0.0851794785281399,0.05499032249592073,0.7673611111111112,0.7403611517813568,0.29349269588313415,0.9577020202020202,0.4245917387127762
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8498723289696879,0.35437512387999004,0.8415095602139373,0.391852782884068,0.061670588134412854,0.21459219547078429,0.07834700495004654,0.2619206155146891,-0.04385843849758725,1.0171474218694927,0.9466312870782134,0.08107495355801893,0.08564575739753706,-0.05983209878671358,0.12538699690402477,0.9870883233532934,0.54,0.9032534246575342,0.20351758793969849
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2009-2010,5990,646,combined_mec_weight,0.08991871029138565,training_weighted_youden,0.8498723289696879,0.35437512387999004,0.8415095602139373,0.391852782884068,0.061670588134412854,0.21459219547078429,0.07834700495004654,0.2619206155146891,-0.04385843849758725,1.0171474218694927,0.9466312870782134,0.08107495355801893,0.08564575739753706,-0.05983209878671358,0.8405572755417957,0.6906811377245509,0.24726775956284153,0.9728518713758566,0.3821252638986629
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8365712866296584,0.3778575901075901,0.8394859484906879,0.4143120662825747,0.06162796524417829,0.21850326831611278,0.0758611261844635,0.2573768883617512,-0.0740257688265134,1.005044236431221,0.9394274063096969,0.08151876177433258,0.08677494527710068,-0.06822385899084926,0.15384615384615385,0.989659629470056,0.6363636363636364,0.908623417721519,0.24778761061946902
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2009-2010,2594,273,combined_fasting_weight,0.08839552849531174,training_weighted_youden,0.8365712866296584,0.3778575901075901,0.8394859484906879,0.4143120662825747,0.06162796524417829,0.21850326831611278,0.0758611261844635,0.2573768883617512,-0.0740257688265134,1.005044236431221,0.9394274063096969,0.08151876177433258,0.08677494527710068,-0.06822385899084926,0.8424908424908425,0.6755708746230074,0.23397761953204477,0.973308504034761,0.3662420382165605
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8365712866296584,0.3778575901075901,0.8394859484906879,0.4143120662825747,0.06162796524417829,0.21850326831611278,0.0758611261844635,0.2573768883617512,-0.0740257688265134,1.005044236431221,0.9394274063096969,0.08151876177433258,0.08677494527710068,-0.06822385899084926,0.15384615384615385,0.989659629470056,0.6363636363636364,0.908623417721519,0.24778761061946902
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2009-2010,2594,273,combined_fasting_weight,0.08839552849531174,training_weighted_youden,0.8365712866296584,0.3778575901075901,0.8394859484906879,0.4143120662825747,0.06162796524417829,0.21850326831611278,0.0758611261844635,0.2573768883617512,-0.0740257688265134,1.005044236431221,0.9394274063096969,0.08151876177433258,0.08677494527710068,-0.06822385899084926,0.8424908424908425,0.6755708746230074,0.23397761953204477,0.973308504034761,0.3662420382165605
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8517118675866013,0.35038964871749817,0.8448781133553327,0.3921693277551739,0.06158031860735339,0.2140174021584543,0.07796952873468399,0.2604796872143498,-0.06554828589218117,0.9911562795519299,0.9633822957772549,0.08107495355801893,0.0841565740966911,-0.040664103244167915,0.15325077399380804,0.9837200598802395,0.532258064516129,0.9057546519641626,0.23798076923076922
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2009-2010,5990,646,combined_mec_weight,0.10098564624786377,training_weighted_youden,0.8517118675866013,0.35038964871749817,0.8448781133553327,0.3921693277551739,0.06158031860735339,0.2140174021584543,0.07796952873468399,0.2604796872143498,-0.06554828589218117,0.9911562795519299,0.9633822957772549,0.08107495355801893,0.0841565740966911,-0.040664103244167915,0.8018575851393189,0.7346556886227545,0.2675619834710744,0.9684262456832757,0.4012393493415957
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8346319214584743,0.36693610261600507,0.8395609130206287,0.4122006058374756,0.06192359815503272,0.21948264798083486,0.0756848081946373,0.25711535422379633,-0.16443351989998056,0.9529148618038923,0.9383884894055577,0.08151876177433258,0.08687101631646439,-0.06943558063152278,0.17216117216117216,0.986212839293408,0.5949367088607594,0.9101391650099404,0.2670454545454546
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2009-2010,2594,273,combined_fasting_weight,0.11260168999433517,training_weighted_youden,0.8346319214584743,0.36693610261600507,0.8395609130206287,0.4122006058374756,0.06192359815503272,0.21948264798083486,0.0756848081946373,0.25711535422379633,-0.16443351989998056,0.9529148618038923,0.9383884894055577,0.08151876177433258,0.08687101631646439,-0.06943558063152278,0.7838827838827839,0.7337354588539423,0.25721153846153844,0.9665153234960272,0.3873303167420814
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8490635931459234,0.35687081358759076,0.8416965411282697,0.39466398260990393,0.06165551146579009,0.21474468469973626,0.07829735428094864,0.2619409269842689,-0.12989323008754383,0.9647157553586474,0.949373541296616,0.08107495355801893,0.08539837064269774,-0.05666890852054962,0.1563467492260062,0.9854041916167665,0.5642458100558659,0.9062123558767854,0.24484848484848482
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2009-2010,5990,646,combined_mec_weight,0.10571727156639099,training_weighted_youden,0.8490635931459234,0.35687081358759076,0.8416965411282697,0.39466398260990393,0.06165551146579009,0.21474468469973626,0.07829735428094864,0.2619409269842689,-0.12989323008754383,0.9647157553586474,0.949373541296616,0.08107495355801893,0.08539837064269774,-0.05666890852054962,0.8003095975232198,0.7389595808383234,0.27039748953974896,0.9683668464933791,0.40422204847537135
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8402730996734803,0.35908873721350754,0.8456030541338598,0.4078203330705963,0.06196442070308446,0.21787868212236294,0.0756661519408226,0.25499527741359274,-0.16911946100639225,0.9360654230841039,0.9571456549974401,0.08151876177433258,0.08516860662607365,-0.04778139868134845,0.20512820512820512,0.981042654028436,0.56,0.91299117882919,0.30026809651474534
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2009-2010,2594,273,combined_fasting_weight,0.10003571212291718,training_weighted_youden,0.8402730996734803,0.35908873721350754,0.8456030541338598,0.4078203330705963,0.06196442070308446,0.21787868212236294,0.0756661519408226,0.25499527741359274,-0.16911946100639225,0.9360654230841039,0.9571456549974401,0.08151876177433258,0.08516860662607365,-0.04778139868134845,0.8058608058608059,0.7281344248168893,0.25851938895417154,0.9695926563396443,0.3914590747330961
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8430492669243581,0.37089649022347254,0.8336618413433701,0.37097330886574137,0.06527894598940238,0.22737899150165097,0.07790521532297134,0.2622678237162744,-0.03199788256797066,0.9461705154658573,1.0466673135487803,0.08726918830598314,0.0833781538568281,0.04986513717882435,0.12727272727272726,0.986411889596603,0.5223880597014925,0.9063597346859149,0.2046783625730994
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2011-2012,5260,550,combined_mec_weight,0.0996113196015358,training_weighted_youden,0.8430492669243581,0.37089649022347254,0.8336618413433701,0.37097330886574137,0.06527894598940238,0.22737899150165097,0.07790521532297134,0.2622678237162744,-0.03199788256797066,0.9461705154658573,1.0466673135487803,0.08726918830598314,0.0833781538568281,0.04986513717882435,0.7745454545454545,0.7386411889596602,0.25709112854556426,0.9655842353594227,0.38604440416855457
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8263237320790022,0.38202652076102994,0.8262122183876451,0.3702656535193975,0.07247357012507472,0.25145352255136966,0.07842729985713959,0.26510649759968136,0.02567756042937,0.9296720868938607,1.1195217643830115,0.09688365543132343,0.08654021611158023,0.12428956128896562,0.15481171548117154,0.9854014598540146,0.5522388059701493,0.9092950157162102,0.2418300653594771
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2011-2012,2294,239,combined_fasting_weight,0.1098632663488388,training_weighted_youden,0.8263237320790022,0.38202652076102994,0.8262122183876451,0.3702656535193975,0.07247357012507472,0.25145352255136966,0.07842729985713959,0.26510649759968136,0.02567756042937,0.9296720868938607,1.1195217643830115,0.09688365543132343,0.08654021611158023,0.12428956128896562,0.7740585774058577,0.7537712895377129,0.26772793053545585,0.966313162819713,0.3978494623655914
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8263237320790022,0.38202652076102994,0.8262122183876451,0.3702656535193975,0.07247357012507472,0.25145352255136966,0.07842729985713959,0.26510649759968136,0.02567756042937,0.9296720868938607,1.1195217643830115,0.09688365543132343,0.08654021611158023,0.12428956128896562,0.15481171548117154,0.9854014598540146,0.5522388059701493,0.9092950157162102,0.2418300653594771
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,xgboost,2011-2012,2294,239,combined_fasting_weight,0.1098632663488388,training_weighted_youden,0.8263237320790022,0.38202652076102994,0.8262122183876451,0.3702656535193975,0.07247357012507472,0.25145352255136966,0.07842729985713959,0.26510649759968136,0.02567756042937,0.9296720868938607,1.1195217643830115,0.09688365543132343,0.08654021611158023,0.12428956128896562,0.7740585774058577,0.7537712895377129,0.26772793053545585,0.966313162819713,0.3978494623655914
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8464236377653902,0.3914387899443389,0.8402011194750049,0.3887418078757493,0.0645409798346693,0.2249260094450689,0.07691474258899689,0.25870773061956337,-0.02339129760952437,0.9556868195156571,1.0401502504129057,0.08726918830598314,0.08390055981944927,0.043049094406392374,0.17636363636363636,0.9800424628450106,0.5078534031413613,0.9106332609982245,0.26180836707152494
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2011-2012,5260,550,combined_mec_weight,0.09542661905288696,training_weighted_youden,0.8464236377653902,0.3914387899443389,0.8402011194750049,0.3887418078757493,0.0645409798346693,0.2249260094450689,0.07691474258899689,0.25870773061956337,-0.02339129760952437,0.9556868195156571,1.0401502504129057,0.08726918830598314,0.08390055981944927,0.043049094406392374,0.7927272727272727,0.7386411889596602,0.2615476904619076,0.9682716392986362,0.39332431213351376
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.827422690251939,0.37590577735873043,0.8254161194759185,0.36696288223954937,0.07286177374138911,0.25187194095404813,0.07863818854093552,0.26568307956736975,0.022888889939934542,0.9295951950420407,1.1174975442297483,0.09688365543132343,0.0866969739053001,0.12230818961506396,0.11715481171548117,0.9849148418491485,0.4745762711864407,0.905592841163311,0.18791946308724833
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,xgboost,2011-2012,2294,239,combined_fasting_weight,0.09752410650253296,training_weighted_youden,0.827422690251939,0.37590577735873043,0.8254161194759185,0.36696288223954937,0.07286177374138911,0.25187194095404813,0.07863818854093552,0.26568307956736975,0.022888889939934542,0.9295951950420407,1.1174975442297483,0.09688365543132343,0.0866969739053001,0.12230818961506396,0.7949790794979079,0.7294403892944039,0.2546916890080429,0.9683462532299741,0.3857868020304569
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.842555733375383,0.38161884871519736,0.8354143987647173,0.38422669914205076,0.06487384448064677,0.2269763114764005,0.07720309495925903,0.26078223297560793,-0.04386787829665284,0.9313839805737973,1.057196275738591,0.08726918830598314,0.08254776365440192,0.06077990328311822,0.14,0.9868365180467091,0.5539568345323741,0.90763522749463,0.2235123367198839
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,xgboost,2011-2012,5260,550,combined_mec_weight,0.09405913203954697,training_weighted_youden,0.842555733375383,0.38161884871519736,0.8354143987647173,0.38422669914205076,0.06487384448064677,0.2269763114764005,0.07720309495925903,0.26078223297560793,-0.04386787829665284,0.9313839805737973,1.057196275738591,0.08726918830598314,0.08254776365440192,0.06077990328311822,0.7927272727272727,0.732696390658174,0.25722713864306784,0.9680224403927069,0.38841870824053454
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8321877903165239,0.39917509019093056,0.8322104470166651,0.383410930656312,0.07143952508517513,0.2478881061479367,0.0774744525551796,0.26208964278046765,0.06194276088492659,0.9442606443883432,1.1260814642864025,0.09688365543132343,0.0860360981900351,0.13068356404030324,0.18828451882845187,0.9815085158150851,0.5421686746987951,0.9122568973315242,0.2795031055900621
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2011-2012,2294,239,combined_fasting_weight,0.08437162637710571,training_weighted_youden,0.8321877903165239,0.39917509019093056,0.8322104470166651,0.383410930656312,0.07143952508517513,0.2478881061479367,0.0774744525551796,0.26208964278046765,0.06194276088492659,0.9442606443883432,1.1260814642864025,0.09688365543132343,0.0860360981900351,0.13068356404030324,0.8075313807531381,0.7065693430656934,0.24246231155778894,0.9692923898531375,0.37294685990338167
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8466932265397424,0.3860683828891802,0.8387845729759428,0.3945070594122524,0.06575446797950728,0.22698139730677955,0.07605161517858505,0.2565709966408252,-0.15639975180393312,0.9440151024503047,0.951314193118834,0.08814986283345701,0.0926611454670536,-0.054870562853002625,0.16230366492146597,0.9874722166094161,0.6,0.9105645612073784,0.25549450549450553
