target_population,comparison_sample,model,model_label,algorithm,cycle,n,events,weight_variable,classification_threshold,classification_threshold_type,survey_weighted_AUROC,survey_weighted_PR_AUC,unweighted_AUROC,unweighted_PR_AUC,weighted_Brier,weighted_log_loss,unweighted_Brier,unweighted_log_loss,calibration_intercept,calibration_slope,observed_expected_ratio,weighted_observed_prevalence,weighted_mean_predicted_probability,calibration_in_the_large,sensitivity,specificity,PPV,NPV,F1,uacr_method
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8552307926018757,0.4059340655055275,0.8322701664030536,0.4132783226682524,0.0627113308031534,0.2180707114428954,0.0857601725514906,0.2845606001640589,0.076392169611588,1.026515944215799,1.0224617342438933,0.086286136260994,0.0843905775356985,0.0242856004902964,0.1683899556868537,0.9810941271118262,0.5480769230769231,0.8965263738283403,0.2576271186440678,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8489547476461933,0.3518287682937038,0.8440573381101575,0.3970602161919735,0.0620188370193427,0.2154721480397461,0.0782782113862253,0.2614520624759567,-0.1760532850015135,0.938582136380677,0.9492706949257872,0.0810749535580189,0.0854076229166194,-0.0567873613933578,0.1857585139318885,0.9782934131736528,0.5084745762711864,0.9085853319429962,0.2721088435374149,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8445006566855623,0.3948627721959286,0.8378455896545068,0.3876128566103479,0.0641596854924454,0.2250580197862236,0.0771967942097757,0.2601738963018014,-0.0267213358427729,0.9601564411194164,1.0315826285635148,0.0872691883059831,0.0845973806553005,0.0340171474116326,0.1909090909090909,0.981104033970276,0.5412371134020618,0.9121594946703514,0.282258064516129,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8516791535858796,0.3881070942516777,0.8454483550716434,0.4100525347466693,0.0648825435021432,0.2241369750870108,0.074763666332473,0.2525154792974168,-0.0433313579056661,1.0091755372954163,0.9583826802194324,0.088149862833457,0.091977729411047,-0.0467148712502263,0.1902268760907504,0.984037179228127,0.5797872340425532,0.9130108736407948,0.2864651773981603,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2015-2016,5404,597,combined_mec_weight,0.5,fixed_0.50,0.8662169735647763,0.3694105870917214,0.8529405922895109,0.3989743977587847,0.0647225123888795,0.2189197300558615,0.0790370961900693,0.2608977034135482,0.0108504480541131,1.0354276245969531,0.9665555353144284,0.0873010721421241,0.0903218376518058,-0.0373317173751854,0.1675041876046901,0.9796130642812564,0.5050505050505051,0.9045332308874376,0.2515723270440252,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2017-2018,5209,646,combined_mec_weight,0.5,fixed_0.50,0.8537386706597312,0.3824639221632447,0.8322070307066733,0.4007434215473615,0.0713978510528836,0.2393833701802503,0.0896893535294365,0.2926495586447729,0.0016971981283588,0.9840004741257558,1.0201980693832784,0.0963747859305344,0.0944667401584029,0.02210611345502,0.1950464396284829,0.9743589743589745,0.5185185185185185,0.8952879581151832,0.2834645669291338,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8545522947210279,0.4284410548830163,0.8520248526976871,0.4588867001486172,0.0639157817911742,0.2233000828698916,0.0817576292530205,0.2721391234262654,0.1420062552069501,1.0015878065308796,1.1064738969373635,0.0895836535532119,0.0809631874743478,0.1106024498349471,0.1951219512195122,0.9828863346104726,0.6081871345029239,0.8996960486322189,0.2954545454545454,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8630897335726685,0.4246328299297535,0.840085275177627,0.4320465825535835,0.061970570259531,0.2147076599159705,0.0843823182474965,0.2792275428481051,0.2254947071665127,1.1037839752213274,1.0346561343319496,0.086286136260994,0.0833959548470726,0.0372272563598645,0.1432791728212703,0.987127916331456,0.6024844720496895,0.8943148688046647,0.2315035799522673,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8517118675866013,0.3503896487174981,0.8448781133553327,0.3921693277551739,0.0615803188392538,0.2140174021109704,0.0779695321211198,0.2604796870456401,-0.0655482908954945,0.9911562778110752,0.9633822957772552,0.0810749535580189,0.084156574096691,-0.0406641032441674,0.153250773993808,0.9837200598802396,0.532258064516129,0.9057546519641626,0.2379807692307692,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8464236377653902,0.3914387899443389,0.8402011194750049,0.3887418078757493,0.064540979951855,0.2249260093962835,0.0769147458219678,0.2587077303525472,-0.0233913023014305,0.9556868178578825,1.040150250412906,0.0872691883059831,0.0839005598194492,0.0430490944063928,0.1763636363636363,0.9800424628450106,0.5078534031413613,0.9106332609982244,0.2618083670715249,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8516520808669221,0.389286207902344,0.8470930542140654,0.4114839327203008,0.0649827608885374,0.2243075248035977,0.0745160027061147,0.2515512753225911,-0.164223122336189,0.956884838000046,0.9321773491837112,0.088149862833457,0.09456340353115,-0.0772905924581066,0.2146596858638743,0.982218630026268,0.5829383886255924,0.9152701939371116,0.3137755102040817,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2015-2016,5404,597,combined_mec_weight,0.5,fixed_0.50,0.8679895618106075,0.3840602870985434,0.8538744621101485,0.4185335682775012,0.0639543713133556,0.2175174821738994,0.0779730625688703,0.2590292364237241,0.0030167466500898,1.0473341650878103,0.9486745617716882,0.0873010721421241,0.0920242574851863,-0.0578778685947267,0.202680067001675,0.9812773039317662,0.5734597156398105,0.9083381475062584,0.2995049504950495,main_fold_median
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,xgboost,2017-2018,5209,646,combined_mec_weight,0.5,fixed_0.50,0.853293141100073,0.3742511082595893,0.8305633752168641,0.3917969169364438,0.0712808989995801,0.2394857779791949,0.0898226754492564,0.2929424481238765,0.027837428766819,1.0095120407750413,1.0090521622254085,0.0963747859305344,0.0955102119973513,0.009967763325807,0.1733746130030959,0.9758930528161296,0.5045045045045045,0.89292159614999,0.2580645161290322,main_fold_median
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.830225902612651,0.3544536475460009,0.8269690214906263,0.3869835825344705,0.0718397008640176,0.2480434261685496,0.0861975745293495,0.2858711712471644,-0.0374520110084037,0.9169226161188448,1.0833907616693392,0.0951024285360095,0.0877822037078027,0.0881527337357299,0.1435185185185185,0.9796296296296296,0.484375,0.8955981941309256,0.2214285714285714,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.845420629119064,0.4079113804942021,0.8410208047553727,0.4314916795209199,0.0689167435174481,0.2381841719246565,0.0832815066050709,0.2764738600236324,0.0230035328281814,0.9803039408101968,1.041369711114787,0.0951024285360095,0.0913243659009462,0.0447033122771793,0.2314814814814814,0.974074074074074,0.5434782608695652,0.904816513761468,0.3246753246753247,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8547133606527315,0.3902798756387979,0.8213508622092076,0.386062643623927,0.0654933956191298,0.2250478887090229,0.0900653675958754,0.2973048174203326,0.0853609644835705,1.0347236697885025,1.01964207165423,0.0895634391907447,0.0878381166103123,0.0213449119822239,0.1458333333333333,0.9795021961932652,0.5,0.8908122503328895,0.2258064516129032,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8645470950689292,0.4122281152627753,0.8335841331814975,0.4185294851863733,0.0643266049324132,0.2203876250540953,0.0876522060543845,0.2897814087638314,0.0453302602329875,1.0211851026656191,1.0067783411433358,0.0895634391907447,0.0889604350139605,0.0074175764475432,0.2083333333333333,0.9751098096632504,0.5405405405405406,0.8975741239892183,0.3007518796992481,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8388950285425559,0.3564907202123714,0.8395332945095979,0.399034408949386,0.062502542600401,0.2194161776973696,0.0765789713068165,0.2585322099943034,-0.1676307334190422,0.9693975315895428,0.9162007365482964,0.0815187617743325,0.0889747830605847,-0.0956706941416105,0.1831501831501831,0.984489444205084,0.5813953488372093,0.9110845295055822,0.2785515320334261,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8443161852222028,0.3591323424251251,0.8473138236171412,0.4047173245060872,0.0619346166906948,0.217010389263427,0.0756305399497378,0.2545523404377457,-0.156316151119022,0.9584166274236774,0.938629057282558,0.0815187617743325,0.0868487515295328,-0.0691548680498916,0.1978021978021978,0.9797501077121932,0.5346534653465347,0.9121540312876052,0.2887700534759358,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.831473891793819,0.3765995251668688,0.8246322369157784,0.3536831650711171,0.0721383548295917,0.2494597239451877,0.0795379376358037,0.2679635086975975,-0.0436802548665809,0.9109750364633612,1.0839767260443762,0.0968836554313234,0.0893779848806063,0.0889129440686966,0.1673640167364016,0.9819951338199512,0.5194805194805194,0.9102390617952189,0.2531645569620253,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8383430658409656,0.4004658431259484,0.8323142860051512,0.3706922029080229,0.0705188508536182,0.2450000380551137,0.0782395930041548,0.2644056406327094,-0.0195004149584615,0.9128215216945332,1.0997415876783776,0.0968836554313234,0.0880967461054653,0.1047577477188927,0.209205020920502,0.975669099756691,0.5,0.9138559708295352,0.2949852507374631,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.8674863129097505,0.4082182820226039,0.84563869654396,0.4113057936726905,0.064272835963133,0.219088790834411,0.0746355588612408,0.2514044626031728,0.1728778828919384,1.148092614043927,0.9554129538856322,0.0889931294844987,0.0931462454246267,-0.0501808621865169,0.1598360655737705,0.9854186265286924,0.5571428571428572,0.9108695652173912,0.2484076433121019,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.8715385162571891,0.4274279197019384,0.8563819533334361,0.4335434702664298,0.0626691576592747,0.2156363804070548,0.0724360444187857,0.2448682946556477,0.0890501330596547,1.120230308583534,0.931754395338692,0.0889931294844987,0.0955113599997022,-0.0778667169691149,0.221311475409836,0.9849482596425212,0.627906976744186,0.9168126094570928,0.3272727272727272,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2015-2016,2246,266,combined_fasting_weight,0.5,fixed_0.50,0.8572657725516403,0.3687250765994022,0.8293840662261713,0.3721941345023808,0.0671813585113954,0.2278776997066469,0.087200952025725,0.2862680849186063,0.0689306530634271,1.0773942084573394,0.9600846878893812,0.0905733473179241,0.0943389145357975,-0.0448829726023514,0.1353383458646616,0.9818181818181818,0.5,0.8942042318307267,0.2130177514792899,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2015-2016,2246,266,combined_fasting_weight,0.5,fixed_0.50,0.8662561280613933,0.40300282449119,0.8430413154097365,0.4079424274417849,0.0654710584938532,0.2223113344020046,0.0843348125481108,0.2777847447233144,0.107385818337642,1.0879932796979928,0.9753021934142612,0.0905733473179241,0.0928669574717679,-0.0275331394773621,0.1729323308270676,0.9772727272727272,0.5054945054945055,0.8979118329466357,0.257703081232493,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2017-2018,2279,287,combined_fasting_weight,0.5,fixed_0.50,0.8306884029210242,0.3372527450888974,0.8189605110336818,0.3821611332407476,0.0771098265513821,0.2580833270640242,0.0935003687097994,0.3039309230874234,-0.198760253081113,0.8858956257277604,0.986744977379129,0.0998769339312416,0.101218588612959,-0.0148352900615384,0.205574912891986,0.968875502008032,0.4876033057851239,0.8943466172381835,0.2892156862745098,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2017-2018,2279,287,combined_fasting_weight,0.5,fixed_0.50,0.8342993993938815,0.3642294387132742,0.8321544015784391,0.4183863472567101,0.0765201374294319,0.2568996805458332,0.0906304514828866,0.2960173838918492,-0.2146409192237389,0.8589871215090854,1.0104645900444629,0.0998769339312416,0.0988425867816375,0.0115586729832908,0.2334494773519163,0.9683734939759036,0.5153846153846153,0.8976268031642625,0.3213429256594724,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.8386534988237614,0.3859267355888998,0.8331418609967993,0.4064615722044798,0.0709180137574052,0.244417361162064,0.0849415063858032,0.2816153974002564,0.1921354518804818,1.0130147394699711,1.1351446942759509,0.0951024285360095,0.0837800053293385,0.1391948748524556,0.1481481481481481,0.9858024691358024,0.5818181818181818,0.8966872543514879,0.2361623616236162,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2005-2006,1836,216,combined_fasting_weight,0.5,fixed_0.50,0.8479665588555824,0.4460367380209213,0.8468192729766804,0.4728926143880377,0.0681249547461457,0.2362858089028347,0.0813492886193787,0.271022996716886,0.2063199204448094,1.0403603395512269,1.103152492258761,0.0951024285360095,0.0862096847021416,0.107951357197864,0.1712962962962963,0.9864197530864196,0.6271186440677966,0.899268429938098,0.2690909090909091,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8652230821015916,0.4046427314965533,0.8308321132259638,0.4033463067841523,0.064703672205142,0.221119629545892,0.0886766389012336,0.2914791760673106,0.195759776935215,1.0888872147794069,1.0327513465042326,0.0895634391907447,0.0867231395959043,0.0353413065996734,0.1423611111111111,0.9834065397755004,0.5466666666666666,0.8908045977011494,0.2258953168044076,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8722444939251642,0.4309499557216468,0.8418232471124126,0.4388901036298185,0.0632933565283144,0.2164657176733768,0.0859463580553044,0.2833567181999523,0.2432416582344024,1.1037643971500648,1.0483380855886486,0.0895634391907447,0.0854337359502247,0.0517318375277562,0.1493055555555555,0.984382625671059,0.5733333333333334,0.8916887709991158,0.2369146005509642,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8365712866296584,0.3778575901075901,0.8394859484906879,0.4143120662825747,0.0616279652441782,0.2185032683161127,0.0758611261844635,0.2573768883617512,-0.0740257688265134,1.005044236431221,0.9394274063096968,0.0815187617743325,0.0867749452771006,-0.0682238589908492,0.1538461538461538,0.989659629470056,0.6363636363636364,0.908623417721519,0.247787610619469,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8392953683536205,0.3600632800055922,0.8456014759332294,0.4104721871240263,0.0620456914163704,0.2182581781202844,0.0756633269104669,0.254998771945937,-0.1788518179287755,0.9318046090563084,0.9554046741117428,0.0815187617743325,0.0853238046486658,-0.049771645857414,0.2014652014652014,0.9797501077121932,0.5392156862745098,0.9125200642054576,0.2933333333333333,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8263237320790022,0.3820265207610299,0.8262122183876451,0.3702656535193975,0.0724735701250747,0.2514535225513696,0.0784272998571395,0.2651064975996813,0.02567756042937,0.9296720868938608,1.1195217643830115,0.0968836554313234,0.0865402161115802,0.1242895612889656,0.1548117154811715,0.9854014598540146,0.5522388059701493,0.9092950157162102,0.2418300653594771,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8325660042972394,0.4043683320199109,0.8325850817986541,0.3886891091319086,0.0712911989620028,0.2475817417140756,0.0773773047120944,0.261846949737694,0.0669758247571018,0.9459066338041292,1.1277782070885654,0.0968836554313234,0.0859066568429576,0.1323308136669241,0.1799163179916318,0.9805352798053528,0.5180722891566265,0.911352329262777,0.2670807453416149,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.8670491900949718,0.4142512479780652,0.8486478879755718,0.4034181042216634,0.0640393085530193,0.2190641186800441,0.0742958188056945,0.250271614834202,0.0801830595347681,1.117000853618734,0.929393788402722,0.0889931294844987,0.0957539533779802,-0.0806716859373035,0.1967213114754098,0.9849482596425212,0.6,0.914410480349345,0.2962962962962963,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.8661355480052895,0.4425239117700083,0.8548513332202397,0.4431321071518221,0.0628370758190198,0.2173529943765098,0.0722811075800968,0.2451300124791207,0.0140603674595288,1.0922802011342467,0.9133502025460902,0.0889931294844987,0.0974359333762866,-0.0999466618224387,0.2336065573770492,0.9811853245531514,0.5876288659793815,0.91772987241531,0.3343108504398827,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2015-2016,2246,266,combined_fasting_weight,0.5,fixed_0.50,0.8589455254996887,0.3940074890411388,0.8367395762132606,0.399577018185713,0.0657442025229456,0.2260106974388545,0.0845681056380271,0.280378282597674,0.0293847162366266,1.1004014635119594,0.9127753265258118,0.0905733473179241,0.0992285228202461,-0.1008282672763392,0.1654135338345864,0.9818181818181818,0.55,0.8975069252077562,0.2543352601156069,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2015-2016,2246,266,combined_fasting_weight,0.5,fixed_0.50,0.8676640530785366,0.4283877236811438,0.8491190096453254,0.4328194219713095,0.0639384944568146,0.2201634052035015,0.081941687952856,0.2722359111236104,0.1343224700651612,1.1519285964427557,0.9303218808658884,0.0905733473179241,0.0973569999596525,-0.0797118667520946,0.169172932330827,0.9808080808080808,0.5421686746987951,0.8978270920018493,0.2578796561604584,nested_multiple_imputation
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,xgboost,2017-2018,2279,287,combined_fasting_weight,0.5,fixed_0.50,0.8272792279845542,0.3305817415691557,0.8159563340469894,0.3793157977279818,0.0777507921969778,0.2606543212079176,0.0940166562795639,0.305935082229661,-0.2660737029183899,0.8588814231053581,0.9677258666325118,0.0998769339312416,0.1032078787754149,-0.0365138352058602,0.1881533101045296,0.9658634538152612,0.4426229508196721,0.8919796012980992,0.2640586797066014,nested_multiple_imputation
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,xgboost,2017-2018,2279,287,combined_fasting_weight,0.5,fixed_0.50,0.8202538390298266,0.3333199455898135,0.8206274575654534,0.4034495203070421,0.0788157605823546,0.2653755047235335,0.092491082321866,0.3027720112100481,-0.3586019858695003,0.7902735945800927,0.9846894455605713,0.0998769339312416,0.1014298816561225,-0.0171557227546506,0.2369337979094076,0.9633534136546184,0.4822695035460992,0.8975678203928905,0.3177570093457944,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8474229053381095,0.3786393492735861,0.8403806018608374,0.4107594812875667,0.066040311259483,0.2288318031367081,0.084929334367036,0.2809971865809485,0.1059471704405748,0.9947416253587597,1.0890551153797492,0.0895836535532119,0.0822581449626399,0.0933245826363378,0.1388367729831144,0.9849297573435504,0.556390977443609,0.8936268829663963,0.2222222222222222,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8514446387537717,0.3834977291103685,0.8263237200702069,0.3848193697253642,0.0637631743193121,0.2209777548028648,0.0875244533756361,0.2890923557038873,0.0694536225810107,1.024926712868579,1.0198980945330094,0.086286136260994,0.0846027036657056,0.021543426590644,0.1299852289512555,0.9827031375703942,0.5057471264367817,0.8924200913242009,0.2068155111633372,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8452409522165378,0.3504824106346944,0.8387480070818115,0.3891991339382807,0.0623007376253395,0.2168392376360465,0.0789518763561067,0.2638979836885712,-0.1685420313155046,0.9537351286056378,0.9347370564011256,0.0810749535580189,0.0867355723225196,-0.0736691077439761,0.1656346749226006,0.9812874251497006,0.5169082125603864,0.906795780736642,0.2508792497069168,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.839331193896127,0.3696651030488631,0.8302223508975103,0.3654333935485951,0.0653954196672101,0.2286227905357045,0.0786103693228771,0.2645395678386608,-0.0466318889965126,0.953910639003812,1.024878047759194,0.0872691883059831,0.0851508025728422,0.0268918700597939,0.14,0.9842887473460722,0.5099337748344371,0.907418281464083,0.2196861626248217,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8449994701804864,0.3701905674462588,0.8367082460997461,0.3934570855822979,0.0662003355307905,0.2282247694869489,0.076380814053402,0.257710007068841,-0.0458306735658895,0.9919471897384008,0.9760669682657288,0.088149862833457,0.0903112857000798,-0.0265972643931027,0.1343804537521815,0.9872701555869872,0.55,0.9078409513192122,0.2159887798036465,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2015-2016,5404,597,combined_mec_weight,0.5,fixed_0.50,0.8610809778268647,0.3575206697037384,0.8439162040003778,0.381353377700618,0.065384458906536,0.2212795827163601,0.0805582170729755,0.2657405801490566,0.023346879339049,1.051649985296687,0.9567470107101108,0.0873010721421241,0.0912478128124257,-0.0485499082779261,0.1373534338358459,0.9852298731017266,0.5359477124183006,0.901923443153685,0.2186666666666666,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2017-2018,5209,646,combined_mec_weight,0.5,fixed_0.50,0.8515487672035789,0.370669452703239,0.8256480141452756,0.3832305033519471,0.0716127473051065,0.2402248919976249,0.0907609760427573,0.2961595638823042,0.0030521736358603,0.9965290708848372,1.0062846662471456,0.0963747859305344,0.0957728853108297,0.0069308737665223,0.1547987616099071,0.9772079772079773,0.4901960784313725,0.8909090909090909,0.2352941176470588,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2005-2006,4448,533,combined_mec_weight,0.5,fixed_0.50,0.8516758730206834,0.412941864060968,0.8462650267528316,0.4427116216019975,0.0654982858382823,0.2266172172534252,0.0840212926268577,0.2772197393411175,0.3468511791392593,1.0914968830926814,1.1441431173980503,0.0895836535532119,0.0782975942353596,0.1469763704414943,0.1125703564727955,0.9910600255427842,0.631578947368421,0.8913393062255915,0.1910828025477707,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8613864692584591,0.4040370238704777,0.8356376208985977,0.410878461770061,0.0628536873608557,0.2166527591353217,0.0857966840267181,0.28263033794891,0.2212083505528824,1.1048125515694465,1.0312421764092652,0.086286136260994,0.0836720396380975,0.03362094497579,0.103397341211226,0.98994368463395,0.5833333333333334,0.8902152287936336,0.1756587202007528,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8498723289696879,0.35437512387999,0.8415095602139373,0.391852782884068,0.0616705881344128,0.2145921954707842,0.0783470049500465,0.2619206155146891,-0.0438584384975872,1.0171474218694927,0.9466312870782134,0.0810749535580189,0.085645757397537,-0.0598320987867135,0.1253869969040247,0.9870883233532934,0.54,0.9032534246575342,0.2035175879396984,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8430492669243581,0.3708964902234725,0.8336618413433701,0.3709733088657413,0.0652789459894023,0.2273789915016509,0.0779052153229713,0.2622678237162744,-0.0319978825679706,0.9461705154658572,1.0466673135487805,0.0872691883059831,0.0833781538568281,0.0498651371788243,0.1272727272727272,0.986411889596603,0.5223880597014925,0.9063597346859148,0.2046783625730994,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8466932265397424,0.3860683828891802,0.8387845729759428,0.3945070594122524,0.0657544679795072,0.2269813973067795,0.076051615178585,0.2565709966408252,-0.1563997518039331,0.9440151024503048,0.951314193118834,0.088149862833457,0.0926611454670536,-0.0548705628530026,0.1623036649214659,0.987472216609416,0.6,0.9105645612073784,0.2554945054945055,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2015-2016,5404,597,combined_mec_weight,0.5,fixed_0.50,0.8655147015741897,0.3762261325230315,0.8481356926787743,0.4064941646793297,0.0642874808080284,0.2185985770861127,0.0790631175041198,0.2622138389536705,0.014148183319893,1.0614051482404028,0.9410932316815036,0.0873010721421241,0.0927655934642505,-0.0667182735654652,0.1591289782244556,0.9831495735385896,0.5397727272727273,0.9039785768936496,0.2457956015523933,nested_multiple_imputation
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,xgboost,2017-2018,5209,646,combined_mec_weight,0.5,fixed_0.50,0.8513899924474511,0.3663011677286718,0.8233299340705865,0.3700034779873097,0.0714107856516425,0.2402138718697412,0.0910972505807876,0.2973042914644325,0.0007755859606321,1.0079333868495517,0.9914419427663052,0.0963747859305344,0.0972066863155205,-0.0095159371906898,0.1377708978328173,0.980276134122288,0.4972067039106145,0.8892644135188866,0.2157575757575757,nested_multiple_imputation
